      step          time          <dt>         rho_c         v_max        Kn_min  <dt lim>  <dr lim>  <du lim>  <n_iter_cr>  <n_iter_dr>
 118100000  2.502067e+04  1.368113e-04  8.555840e+05  1.455273e+00  2.994796e-05  1.70e+05  7.45e-02  9.50e-01  0.00000e+00  1.00000e+00
 118200000  2.503387e+04  1.320718e-04  8.594117e+05  1.455825e+00  2.986988e-05  1.65e+05  7.41e-02  9.50e-01  0.00000e+00  1.00000e+00
 118300000  2.504662e+04  1.274231e-04  8.631185e+05  1.456356e+00  2.979480e-05  1.60e+05  7.41e-02  9.50e-01  0.00000e+00  1.00000e+00
 118400000  2.505892e+04  1.230057e-04  8.667100e+05  1.456868e+00  2.972255e-05  1.55e+05  7.46e-02  9.50e-01  0.00000e+00  1.00000e+00
 118500000  2.507081e+04  1.189401e-04  8.701952e+05  1.457363e+00  2.965289e-05  1.51e+05  7.54e-02  9.50e-01  0.00000e+00  1.00000e+00
 118600000  2.508234e+04  1.153188e-04  8.735861e+05  1.457843e+00  2.958555e-05  1.47e+05  7.66e-02  9.50e-01  0.00000e+00  1.00000e+00
 118700000  2.509356e+04  1.122026e-04  8.768967e+05  1.458309e+00  2.952020e-05  1.44e+05  7.81e-02  9.50e-01  0.00000e+00  1.00000e+00
 118800000  2.510452e+04  1.096224e-04  8.801423e+05  1.458765e+00  2.945652e-05  1.41e+05  7.99e-02  9.50e-01  0.00000e+00  1.00000e+00
 118900000  2.511528e+04  1.075842e-04  8.833383e+05  1.459212e+00  2.939417e-05  1.39e+05  8.18e-02  9.50e-01  0.00000e+00  1.00000e+00
 119000000  2.512589e+04  1.060757e-04  8.865002e+05  1.459653e+00  2.933284e-05  1.37e+05  8.38e-02  9.50e-01  0.00000e+00  1.00000e+00
 119100000  2.513640e+04  1.050728e-04  8.896428e+05  1.460090e+00  2.927222e-05  1.37e+05  8.57e-02  9.50e-01  0.00000e+00  1.00000e+00
 119200000  2.514685e+04  1.045454e-04  8.927804e+05  1.460525e+00  2.921204e-05  1.36e+05  8.76e-02  9.50e-01  0.00000e+00  1.00000e+00
 119300000  2.515730e+04  1.044627e-04  8.959261e+05  1.460960e+00  2.915202e-05  1.37e+05  8.93e-02  9.50e-01  0.00000e+00  1.00000e+00
 119400000  2.516778e+04  1.047958e-04  8.990927e+05  1.461397e+00  2.909195e-05  1.38e+05  9.06e-02  9.50e-01  0.00000e+00  1.00000e+00
 119500000  2.517833e+04  1.055213e-04  9.022923e+05  1.461837e+00  2.903158e-05  1.39e+05  9.15e-02  9.50e-01  0.00000e+00  1.00000e+00
 119600000  2.518899e+04  1.066225e-04  9.055366e+05  1.462282e+00  2.897071e-05  1.41e+05  9.19e-02  9.50e-01  0.00000e+00  1.00000e+00
 119700000  2.519980e+04  1.080910e-04  9.088372e+05  1.462733e+00  2.890913e-05  1.44e+05  9.15e-02  9.50e-01  0.00000e+00  1.00000e+00
 119800000  2.521079e+04  1.099280e-04  9.122059e+05  1.463193e+00  2.884664e-05  1.47e+05  9.05e-02  9.50e-01  0.00000e+00  1.00000e+00
 119900000  2.522201e+04  1.121456e-04  9.156550e+05  1.463662e+00  2.878304e-05  1.50e+05  8.85e-02  9.50e-01  0.00000e+00  1.00000e+00
 120000000  2.523349e+04  1.147688e-04  9.191977e+05  1.464142e+00  2.871810e-05  1.55e+05  8.57e-02  9.50e-01  0.00000e+00  1.00000e+00
 120100000  2.524527e+04  1.178382e-04  9.228487e+05  1.464635e+00  2.865158e-05  1.59e+05  8.18e-02  9.50e-01  0.00000e+00  1.00000e+00
 120200000  2.525741e+04  1.214143e-04  9.266248e+05  1.465143e+00  2.858322e-05  1.65e+05  7.70e-02  9.50e-01  0.00000e+00  1.00000e+00
 120300000  2.526997e+04  1.255843e-04  9.305458e+05  1.465669e+00  2.851271e-05  1.71e+05  7.12e-02  9.50e-01  0.00000e+00  1.00000e+00
 120400000  2.528302e+04  1.304729e-04  9.346357e+05  1.466215e+00  2.843965e-05  1.79e+05  6.44e-02  9.50e-01  0.00000e+00  1.00000e+00
 120500000  2.529664e+04  1.362605e-04  9.389246e+05  1.466786e+00  2.836359e-05  1.88e+05  6.24e-02  9.50e-01  0.00000e+00  1.00000e+00
 120600000  2.531096e+04  1.432153e-04  9.434516e+05  1.467385e+00  2.828390e-05  1.98e+05  6.86e-02  9.50e-01  0.00000e+00  1.00000e+00
 120700000  2.532614e+04  1.517504e-04  9.482697e+05  1.468020e+00  2.819976e-05  2.11e+05  7.67e-02  9.50e-01  0.00000e+00  1.00000e+00
 120800000  2.534194e+04  1.580390e-04  9.533108e+05  1.468681e+00  2.811245e-05  2.21e+05  8.33e-02  9.50e-01  0.00000e+00  1.00000e+00
 120900000  2.535745e+04  1.551096e-04  9.582813e+05  1.469328e+00  2.802708e-05  2.18e+05  8.10e-02  9.50e-01  0.00000e+00  1.00000e+00
 121000000  2.537259e+04  1.513939e-04  9.631546e+05  1.469960e+00  2.794408e-05  2.14e+05  7.86e-02  9.50e-01  0.00000e+00  1.00000e+00
 121100000  2.538732e+04  1.472897e-04  9.679163e+05  1.470574e+00  2.786362e-05  2.10e+05  7.67e-02  9.50e-01  0.00000e+00  1.00000e+00
 121200000  2.540161e+04  1.428576e-04  9.725542e+05  1.471168e+00  2.778587e-05  2.04e+05  7.53e-02  9.50e-01  0.00000e+00  1.00000e+00
 121300000  2.541543e+04  1.381980e-04  9.770590e+05  1.471743e+00  2.771093e-05  1.99e+05  7.43e-02  9.50e-01  0.00000e+00  1.00000e+00
 121400000  2.542877e+04  1.334416e-04  9.814257e+05  1.472297e+00  2.763880e-05  1.93e+05  7.38e-02  9.50e-01  0.00000e+00  1.00000e+00
 121500000  2.544165e+04  1.287343e-04  9.856543e+05  1.472831e+00  2.756945e-05  1.87e+05  7.38e-02  9.50e-01  0.00000e+00  1.00000e+00
 121600000  2.545407e+04  1.242205e-04  9.897496e+05  1.473345e+00  2.750275e-05  1.81e+05  7.41e-02  9.50e-01  0.00000e+00  1.00000e+00
 121700000  2.546607e+04  1.200284e-04  9.937207e+05  1.473842e+00  2.743849e-05  1.76e+05  7.49e-02  9.50e-01  0.00000e+00  1.00000e+00
 121800000  2.547770e+04  1.162593e-04  9.975806e+05  1.474323e+00  2.737642e-05  1.71e+05  7.61e-02  9.50e-01  0.00000e+00  1.00000e+00
 121864013  2.548496e+04  1.135210e-04  1.000000e+06  1.474624e+00  2.733771e-05  1.68e+05  7.72e-02  9.50e-01  0.00000e+00  1.00000e+00
